gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,costat,weburl
060812,2000-09-30,2000,INDL,C,D,STD,NS & L BANCORP INC,USD,I,
060812,2000-09-30,2000,FS,C,D,STD,NS & L BANCORP INC,USD,I,
060814,2000-12-31,2000,INDL,C,D,STD,SITEL CORP,USD,I,
060818,2000-03-31,1999,INDL,C,D,STD,GLOBAL CAPITAL PARTNERS INC,USD,I,
060823,2000-12-31,2000,INDL,C,D,STD,YARDVILLE NATIONAL BANCORP,USD,I,
060823,2000-12-31,2000,FS,C,D,STD,YARDVILLE NATIONAL BANCORP,USD,I,
060835,2000-12-31,2000,INDL,C,D,STD,US ONCOLOGY INC,USD,I,usoncology.com
060839,2000-12-31,2000,INDL,C,D,STD,POINDEXTER (JB) & CO INC,USD,I,www.jbpoindexter.com
060845,2000-12-31,2000,INDL,C,D,STD,LOGANSPORT FINANCIAL CORP,USD,I,www.logansportsavings.com
060845,2000-12-31,2000,FS,C,D,STD,LOGANSPORT FINANCIAL CORP,USD,I,www.logansportsavings.com
060846,2000-12-31,2000,INDL,C,D,STD,TRANSWITCH CORP,USD,A,
060847,2000-07-31,2000,INDL,C,D,STD,WESTERN PWR & EQUIP CORP,USD,I,
060857,2000-12-31,2000,INDL,C,D,STD,CELL ROBOTICS INTL INC,USD,I,
060863,2000-04-30,1999,INDL,C,D,STD,TRIGEN RESOURCES INC,CAD,I,
060868,2000-12-31,2000,INDL,C,D,STD,CLICKACTION INC,USD,I,
060875,2000-12-31,2000,INDL,C,D,STD,SEROLOGICALS CORP,USD,I,
060881,2000-12-31,2000,INDL,C,D,STD,PSINET INC,USD,I,
060882,2000-12-31,2000,INDL,C,D,STD,CML HOLDINGS INTL LLC,USD,I,
060883,2000-06-30,2000,INDL,C,D,STD,EAGLE POINT SOFTWARE CORP,USD,I,eaglepoint.com
060887,2000-12-31,2000,INDL,C,D,STD,M & F WORLDWIDE CORP,USD,I,www.mandfworldwide.com
060888,2000-12-31,2000,INDL,C,D,STD,GLOWPOINT INC -OLD,USD,I,
060892,2000-12-31,2000,INDL,C,D,STD,EDISON MISSION ENERGY,USD,A,
060893,2000-12-31,2000,INDL,C,D,STD,VOYAGER LEARNING CO,USD,I,
060894,2000-12-31,2000,INDL,C,D,STD,CAMERON INTERNATIONAL CORP,USD,I,www.slb.com/companies/cameron
060897,2000-10-31,2000,INDL,C,D,STD,DIVERSINET CORP,CAD,I,www.diversinet.com
060898,2000-09-30,2000,INDL,C,D,STD,BWAY CORP,USD,I,mauserpackaging.com
060899,2000-03-31,1999,INDL,C,D,STD,CLARE INC,USD,I,www.ixysic.com
060900,2000-12-31,2000,INDL,C,D,STD,DISH NETWORK CORP,USD,A,www.dish.com
060901,2000-12-31,2000,INDL,C,D,STD,HNC SOFTWARE INC,USD,I,
060902,2000-12-31,2000,INDL,C,D,STD,HAWAIIAN HOLDINGS INC,USD,A,www.hawaiianairlines.com
060906,2000-12-31,2000,INDL,C,D,STD,VIDAMED INC,USD,I,
060911,2000-12-31,2000,INDL,C,D,STD,NATURAL HEALTH TRENDS CORP,USD,A,www.naturalhealthtrendscorp.com
060914,2000-12-31,2000,INDL,C,D,STD,LIFE STORAGE INC,USD,I,www.lifestorage.com
060914,2000-12-31,2000,FS,C,D,STD,LIFE STORAGE INC,USD,I,www.lifestorage.com
060916,2000-12-31,2000,INDL,C,D,STD,REMOTE DYNAMICS INC,USD,A,www.remotedynamics.com/
060920,2000-12-31,2000,INDL,C,D,STD,ENERGYCONNECT GROUP INC,USD,I,
060923,2000-01-31,1999,INDL,C,D,STD,DAVE & BUSTER'S ENTMT INC,USD,A,www.daveandbusters.com
060928,2000-12-31,2000,INDL,C,D,STD,USDATA CORP,USD,I,
060931,2000-12-31,2000,INDL,C,D,STD,GLOBAL INDUSTRIAL CO,USD,A,www.globalindustrial.com
060938,2000-12-31,2000,INDL,C,D,STD,NORTHEAST INDIANA BANCORP,USD,A,nidb.q4ir.com
060938,2000-12-31,2000,FS,C,D,STD,NORTHEAST INDIANA BANCORP,USD,A,nidb.q4ir.com
060939,2000-12-31,2000,INDL,C,D,STD,SOS STAFFING SERVICES INC,USD,I,
060942,2000-12-31,2000,INDL,C,D,STD,MAKEMUSIC INC,USD,I,www.makemusic.com
060943,2000-12-31,2000,INDL,C,D,STD,FIRST BELL BANCORP INC,USD,I,
060943,2000-12-31,2000,FS,C,D,STD,FIRST BELL BANCORP INC,USD,I,
060946,2000-06-30,2000,INDL,C,D,STD,WSR ENERGY RESOURCES INC,USD,I,
060948,2000-05-31,1999,INDL,C,D,STD,STAR DATA SYSTEMS INC,CAD,I,
060949,2000-12-31,2000,INDL,C,D,STD,COMMUNITY FINANCIAL CORP/IL,USD,I,
060949,2000-12-31,2000,FS,C,D,STD,COMMUNITY FINANCIAL CORP/IL,USD,I,
060950,2000-12-31,2000,INDL,C,D,STD,DENDRITE INTERNATIONAL INC,USD,I,www.drte.com
060952,2000-06-30,2000,INDL,C,D,STD,GFSB BANCORP INC,USD,I,
060952,2000-06-30,2000,FS,C,D,STD,GFSB BANCORP INC,USD,I,
060953,2000-12-31,2000,INDL,C,D,STD,GREAT AMERICAN BANCORP INC,USD,A,www.greatamericanbancorp.com
060953,2000-12-31,2000,FS,C,D,STD,GREAT AMERICAN BANCORP INC,USD,A,www.greatamericanbancorp.com
060955,2000-01-31,1999,INDL,C,D,STD,INFERENCE CORP  -CL A,USD,I,
060964,2000-11-30,2000,INDL,C,D,STD,TELESOFT CORP,USD,I,
060969,2000-12-31,2000,INDL,C,D,STD,LEGATO SYSTEMS INC,USD,I,
060970,2000-12-31,2000,INDL,C,D,STD,SOURCE MEDIA INC,USD,I,
060972,2000-12-31,2000,INDL,C,D,STD,CINEMARK USA INC,USD,A,www.cinemark.com
060973,2000-03-31,1999,INDL,C,D,STD,CLEARSTORY SYSTEMS INC,USD,I,
060977,2000-06-30,2000,INDL,C,D,STD,FRANKFORT FIRST BANCORP INC,USD,I,ffsbky.bank
060977,2000-06-30,2000,FS,C,D,STD,FRANKFORT FIRST BANCORP INC,USD,I,ffsbky.bank
060978,2000-12-31,2000,INDL,C,D,STD,ARBEC FOREST PRODUCTS INC,CAD,I,www.arbec.ca
060979,2000-12-31,2000,INDL,C,D,STD,WABTEC CORP,USD,A,www.wabteccorp.com
060983,2000-12-31,2000,INDL,C,D,STD,AMERICAN RIVER BANKSHARES,USD,I,
060983,2000-12-31,2000,FS,C,D,STD,AMERICAN RIVER BANKSHARES,USD,I,
060984,2000-12-31,2000,INDL,C,D,STD,HERITAGE SOUTHEAST BANCORP,USD,I,myhsbi.com
060984,2000-12-31,2000,FS,C,D,STD,HERITAGE SOUTHEAST BANCORP,USD,I,myhsbi.com
060990,2000-12-31,2000,INDL,C,D,STD,BNCCORP INC,USD,A,www.bncbank.com
060990,2000-12-31,2000,FS,C,D,STD,BNCCORP INC,USD,A,www.bncbank.com
060992,2000-12-31,2000,INDL,C,D,STD,SUNEDISON INC,USD,A,www.sunedison.com
060993,2000-12-31,2000,INDL,C,D,STD,MARTIN INDUSTRIES INC/DE,USD,I,
060994,2000-12-31,2000,INDL,C,D,STD,SEL-LEB MARKETING INC,USD,I,
061004,2000-12-31,2000,INDL,C,D,STD,ACACIA RESEARCH CORP,USD,A,www.acaciaresearch.com
061011,2000-12-31,2000,INDL,C,D,STD,CGROWTH CAPITAL INC,USD,A,cgrowthcapital.com
061019,2000-12-31,2000,INDL,C,D,STD,HABERSHAM BANCORP INC,USD,A,www.habcorp.com
061019,2000-12-31,2000,FS,C,D,STD,HABERSHAM BANCORP INC,USD,A,www.habcorp.com
061027,2000-12-31,2000,INDL,C,D,STD,PIXTECH INC,USD,I,
061028,2000-12-31,2000,INDL,C,D,STD,CLIMB GLOBAL SOLUTIONS INC,USD,A,www.climbglobalsolutions.com
061030,2000-03-31,1999,INDL,C,D,STD,DESWELL INDUSTRIES INC,USD,A,www.deswell.com
061033,2000-07-31,2000,INDL,C,D,STD,PLAY BY PLAY TOYS &NOVELTIES,USD,I,
061034,2000-12-31,2000,INDL,C,D,STD,TEEKAY CORP,USD,A,www.teekay.com
061036,2000-04-30,1999,INDL,C,D,STD,INVESPRINT CORP,CAD,I,
061047,2000-12-31,2000,INDL,C,D,STD,BIOMEDICAL TECHNOLOGY SOLTNS,USD,I,www.bmtscorp.com
061048,2000-12-31,2000,INDL,C,D,STD,INTEGRATED MEASURMNT SYS INC,USD,I,
061055,2000-12-31,2000,INDL,C,D,STD,AUBURN NATIONAL BANCORP,USD,A,www.auburnbank.com
061055,2000-12-31,2000,FS,C,D,STD,AUBURN NATIONAL BANCORP,USD,A,www.auburnbank.com
061056,2000-12-31,2000,INDL,C,D,STD,RIVER HAWK AVIATION INC,USD,A,www.riverhawkaviation.com
061059,2000-12-31,2000,INDL,C,D,STD,MINIMED INC,USD,I,www.medtronicdiabetes.com
061060,2000-12-31,2000,INDL,C,D,STD,TARRANT APPAREL GROUP,USD,I,www.tags.com
061061,2000-06-30,2000,INDL,C,D,STD,CONTINUCARE CORP,USD,I,www.continucare.com
061062,2000-05-31,1999,INDL,C,D,STD,THENETDIGEST.COM INC  -CL A,USD,I,
061064,2000-07-31,2000,INDL,C,D,STD,LRI HOLDINGS INC,USD,A,www.logansroadhouse.com
061065,2000-06-30,2000,INDL,C,D,STD,VISEON INC,USD,I,
061067,2000-12-31,2000,INDL,C,D,STD,BANCOLOMBIA SA,USD,A,www.grupobancolombia.com
061067,2000-12-31,2000,FS,C,D,STD,BANCOLOMBIA SA,USD,A,www.grupobancolombia.com
061068,2000-12-31,2000,INDL,C,D,STD,SMS ALTERNATIVES INC,USD,A,
061069,2000-12-31,2000,INDL,C,D,STD,ASTEA INTERNATIONAL INC,USD,I,www.astea.com
061071,2000-12-31,2000,INDL,C,D,STD,NEW DOVER CAPITAL CORP,USD,I,www.ultracycles.com
061077,2000-12-31,2000,INDL,C,D,STD,GSE SYSTEMS INC,USD,A,www.gses.com
061079,2000-12-31,2000,INDL,C,D,STD,SANTA ISABEL SA,USD,I,
061081,2000-07-31,2000,INDL,C,D,STD,TESMA INTERNATNAL INC  -CL A,CAD,I,
061093,2000-03-31,1999,INDL,C,D,STD,CYBEX COMPUTER PRODS,USD,I,
061094,2000-03-31,1999,INDL,C,D,STD,GRAND UNION CO,USD,I,
061095,2000-03-31,1999,INDL,C,D,STD,PALM HARBOR HOMES INC,USD,I,palmharbor.com
061098,2000-12-31,2000,INDL,C,D,STD,INDUSTRIAL BANCORP INC,USD,I,
061098,2000-12-31,2000,FS,C,D,STD,INDUSTRIAL BANCORP INC,USD,I,
061100,2000-12-31,2000,INDL,C,D,STD,METALLICA RESOURCES INC,USD,I,
061101,2000-12-31,2000,INDL,C,D,STD,VIVENTIA BIOTECH INC,CAD,I,www.viventia.com
061102,2000-12-31,2000,INDL,C,D,STD,ON TECHNOLOGY CORP,USD,I,
061108,2000-12-31,2000,INDL,C,D,STD,ORTHOMETRIX INC,USD,A,
061112,2000-06-30,2000,INDL,C,D,STD,WHITE RIVER CAPITAL INC,USD,I,
061113,2000-12-31,2000,INDL,C,D,STD,AMER INSD MTG SER 86  -LP,USD,I,
061114,2000-12-31,2000,INDL,C,D,STD,AMER INSD MTG SER 88  -LP,USD,I,
061117,2000-12-31,2000,INDL,C,D,STD,LEGAL RESEARCH CENTER INC,USD,I,www.legalresearch.com
061121,2000-12-31,2000,INDL,C,D,STD,AMBASSADORS INTERNATIONL INC,USD,I,www.ambassadors.com
061122,2000-09-30,2000,INDL,C,D,STD,AMCON DISTRIBUTING CO,USD,A,www.amcon.com
061124,2000-12-31,2000,INDL,C,D,STD,INTL BIOFUEL & BIOCHEMICAL,USD,I,
061125,2000-12-31,2000,INDL,C,D,STD,CHADMOORE WIRELESS GROUP INC,USD,I,
061129,2000-12-31,2000,INDL,C,D,STD,REDWOOD TRUST INC,USD,A,www.redwoodtrust.com
061129,2000-12-31,2000,FS,C,D,STD,REDWOOD TRUST INC,USD,A,www.redwoodtrust.com
061131,2000-12-31,2000,INDL,C,D,STD,CELERIS CORP,USD,I,
061134,2000-12-31,2000,INDL,C,D,STD,UNIBANCO UNIAO DE BANCO,USD,I,www.unibanco.com.br
061134,2000-12-31,2000,FS,C,D,STD,UNIBANCO UNIAO DE BANCO,USD,I,www.unibanco.com.br
061140,2000-12-31,2000,INDL,C,D,STD,WINDTREE THERAPEUTICS INC,USD,A,windtreetx.com
061142,2000-12-31,2000,INDL,C,D,STD,USA DETERGENTS INC,USD,I,
061147,2000-12-31,2000,INDL,C,D,STD,WFS FINANCIAL INC,USD,I,
061147,2000-12-31,2000,FS,C,D,STD,WFS FINANCIAL INC,USD,I,
061148,2000-12-31,2000,INDL,C,D,STD,CAREADVANTAGE INC,USD,I,www.careadvantage.com
061150,2000-12-31,2000,INDL,C,D,STD,ALLIED SECURITY INNOVATIONS,USD,A,adsvcorporate.com
061151,2000-12-31,2000,INDL,C,D,STD,OAKLEY INC,USD,I,www.oakley.com
061153,2000-12-31,2000,INDL,C,D,STD,GRAFTECH INTERNATIONAL LTD,USD,A,www.graftech.com
061154,2000-12-31,2000,INDL,C,D,STD,SHC CORP,USD,I,
061155,2000-12-31,2000,INDL,C,D,STD,ATLAS AIR WORLDWIDE HLDG INC,USD,I,www.atlasairworldwide.com
061158,2000-06-30,2000,INDL,C,D,STD,ENCORE ENERGY SYSTEMS INC,USD,A,
061159,2000-12-31,2000,INDL,C,D,STD,NEWSEDGE CORP,USD,I,
061162,2000-03-31,1999,INDL,C,D,STD,VIANET TECH GROUP LTD,USD,I,
061163,2000-12-31,2000,INDL,C,D,STD,SUNSTONE HOTEL INVESTORS INC,USD,A,www.sunstonehotels.com
061166,2000-12-31,2000,INDL,C,D,STD,CELLEGY PHARMACEUTICALS -OLD,USD,I,
061167,2000-12-31,2000,INDL,C,D,STD,VION PHARMACEUTICALS INC,USD,I,
061171,2000-04-30,1999,INDL,C,D,STD,CUTTER & BUCK INC,USD,I,www.cbcorporate.com
061174,2000-07-31,2000,INDL,C,D,STD,HELIX BIOPHARMA CORP,CAD,A,www.helixbiopharma.com
061179,2000-12-31,2000,INDL,C,D,STD,KFORCE INC,USD,A,www.kforce.com
061181,2000-12-31,2000,INDL,C,D,STD,INTEGRA LIFESCIENCES HOLDNGS,USD,A,www.integralife.com
061182,2000-12-31,2000,INDL,C,D,STD,LION INC,USD,I,
061187,2000-12-31,2000,INDL,C,D,STD,ARROW MAGNOLIA INTL INC,USD,I,www.arrowmagnolia.com
061188,2000-12-31,2000,INDL,C,D,STD,SERVICE PROPERTIES TRUST,USD,A,www.svcreit.com
061188,2000-12-31,2000,FS,C,D,STD,SERVICE PROPERTIES TRUST,USD,A,www.svcreit.com
061192,2000-12-31,2000,INDL,C,D,STD,CRAFT BREW ALLIANCE INC,USD,I,www.craftbrew.com
061198,2000-12-31,2000,INDL,C,D,STD,WAVERIDER COMMUNICATIONS INC,USD,I,
061206,2000-12-31,2000,INDL,C,D,STD,COMM BANCORP INC,USD,I,www.combk.com/
061206,2000-12-31,2000,FS,C,D,STD,COMM BANCORP INC,USD,I,www.combk.com/
061212,2000-12-31,2000,INDL,C,D,STD,LOUD TECHNOLOGIES INC,USD,A,
061214,2000-12-31,2000,INDL,C,D,STD,ASML HOLDING NV,USD,A,www.asml.com
061218,2000-12-31,2000,INDL,C,D,STD,US HOMES & PROPERTIES INC,USD,I,
061222,2000-09-30,2000,INDL,C,D,STD,ENTERTAINMENT TECH & PROGRMS,USD,I,
061226,2000-12-31,2000,INDL,C,D,STD,FIBERCORE INC,USD,I,fibercore.humaneticsgroup.com
061227,2000-12-31,2000,INDL,C,D,STD,BANK PLUS CORP,USD,I,
061227,2000-12-31,2000,FS,C,D,STD,BANK PLUS CORP,USD,I,
061229,2000-12-31,2000,INDL,C,D,STD,MIDWEST BANC HOLDINGS INC,USD,I,
061229,2000-12-31,2000,FS,C,D,STD,MIDWEST BANC HOLDINGS INC,USD,I,
061236,2000-12-31,2000,INDL,C,D,STD,GATEWAY ENERGY CORP,USD,I,www.gatewayenergy.com
061242,2000-12-31,2000,INDL,C,D,STD,KELLSTROM INDUSTRIES INC,USD,I,
061243,2000-12-31,2000,INDL,C,D,STD,TOUCHTUNES MUSIC CORP,USD,I,www.touchtunes.com
061246,2000-12-31,2000,INDL,C,D,STD,EUPHONIX INC,USD,I,
061253,2000-12-31,2000,INDL,C,D,STD,AXS-ONE INC,USD,I,
061255,2000-06-30,2000,INDL,C,D,STD,VENTURE CATALYST INC/UT,USD,I,
061256,2000-12-31,2000,INDL,C,D,STD,KYZEN CORP,USD,I,www.kyzen.com
061257,2000-12-31,2000,INDL,C,D,STD,TRIKON TECHNOLOGIES INC,USD,I,
061264,2000-06-30,2000,INDL,C,D,STD,KENTUCKY FIRST BANCORP INC,USD,I,
061264,2000-06-30,2000,FS,C,D,STD,KENTUCKY FIRST BANCORP INC,USD,I,
061271,2000-12-31,2000,INDL,C,D,STD,POWER 3 MEDICAL PRODUCTS INC,USD,I,www.power3medical.com
061276,2000-12-31,2000,INDL,C,D,STD,GLYCOGENESYS INC,USD,I,
061278,2000-09-30,2000,INDL,C,D,STD,TRANSMEDIA ASIA PACIFIC INC,USD,I,
061285,2000-12-31,2000,INDL,C,D,STD,FG GROUP HOLDINGS INC,USD,A,fg.group
061296,2000-07-31,2000,INDL,C,D,STD,PENN OCTANE CORP,USD,I,
061298,2000-03-31,1999,INDL,C,D,STD,TEMPLETON RUSSIA & E EURO FD,USD,I,
061300,2000-07-31,2000,INDL,C,D,STD,CARBIDE/GRAPHITE GROUP INC,USD,I,
061302,2000-12-31,2000,INDL,C,D,STD,ARCH CAPITAL GROUP LTD,USD,A,www.archgroup.com
061314,2000-05-31,1999,INDL,C,D,STD,PACIFIC AEROSPACE&ELECTR INC,USD,I,pacaero.com
061321,2000-12-31,2000,INDL,C,D,STD,SMITH MICRO SOFTWARE INC,USD,A,www.smithmicro.com
061322,2000-12-31,2000,INDL,C,D,STD,EQUUS GAMING CO  -LP,USD,I,
061325,2000-12-31,2000,INDL,C,D,STD,PEDIATRIX MEDICAL GROUP INC,USD,A,www.pediatrix.com
061330,2000-12-31,2000,INDL,C,D,STD,ALTERNATE MARKETING NETWORKS,USD,I,www.usspi.com
061332,2000-12-31,2000,INDL,C,D,STD,PLANET BIOPHARMACEUTICALS,USD,I,
061335,2000-12-31,2000,INDL,C,D,STD,TALK AMERICA HOLDINGS INC,USD,I,www.talk.com
061338,2000-12-31,2000,INDL,C,D,STD,CENVEO INC,USD,I,www.cenveo.com
061339,2000-12-31,2000,INDL,C,D,STD,MIDWEST AIR GROUP INC,USD,I,
061340,2000-12-31,2000,INDL,C,D,STD,PANAMSAT CORP,USD,I,www.intelsat.com
061349,2000-12-31,2000,INDL,C,D,STD,VENTURI PARTNERS INC,USD,I,
061350,2000-12-31,2000,INDL,C,D,STD,CRAY INC,USD,I,
061351,2000-12-31,2000,INDL,C,D,STD,ACCOM INC,USD,I,
061352,2000-12-31,2000,INDL,C,D,STD,WYNDHAM INTERNATIONAL INC,USD,I,
061355,2000-06-30,2000,INDL,C,D,STD,CHECKFREE CORP,USD,I,www.checkfreecorp.com
061356,2000-12-31,2000,INDL,C,D,STD,NOVANTA INC,USD,A,www.novanta.com
061359,2000-06-30,2000,INDL,C,D,STD,BLUE WAVE SYSTEMS INC,USD,I,
061361,2000-12-31,2000,INDL,C,D,STD,CHINA DONGSHENG INTL INC,USD,A,www.cdsgholdings.com
061364,2000-12-31,2000,INDL,C,D,STD,ALLEGIANT BANCORP INC,USD,I,
061364,2000-12-31,2000,FS,C,D,STD,ALLEGIANT BANCORP INC,USD,I,
061375,2000-03-31,1999,INDL,C,D,STD,TEKLOGIX INTERNATIONAL INC,CAD,I,www.psion.co.za
061376,2000-12-31,2000,INDL,C,D,STD,PROLIANCE INTERNATIONAL INC,USD,A,
061377,2000-03-31,1999,INDL,C,D,STD,ZCL COMPOSITES INC,CAD,I,www.zcl.com
061380,2000-12-31,2000,INDL,C,D,STD,ERIE INDEMNITY CO,USD,A,www.erieinsurance.com
061381,2000-09-30,2000,INDL,C,D,STD,AMERICAN POWER GROUP CORP,USD,A,www.americanpowergroupinc.com
061388,2000-12-31,2000,INDL,C,D,STD,EVEREST GROUP LTD,USD,A,www.everestglobal.com
061388,2000-12-31,2000,FS,C,D,STD,EVEREST GROUP LTD,USD,A,www.everestglobal.com
061389,2000-04-30,1999,INDL,C,D,STD,FIRST INVESTORS FINL SVCS GP,USD,I,www.fifsg.com
061390,2000-09-30,2000,INDL,C,D,STD,1ST INDEPENDENCE FINL GROUP,USD,I,
061390,2000-09-30,2000,FS,C,D,STD,1ST INDEPENDENCE FINL GROUP,USD,I,
061391,2000-12-31,2000,INDL,C,D,STD,SCAFFOLD CONNECTION CORP,CAD,I,
061392,2000-12-31,2000,INDL,C,D,STD,BOGEN COMMUNICATIONS INTL,USD,I,
061393,2000-09-30,2000,INDL,C,D,STD,KLAMATH FIRST BANCORP INC,USD,I,
061393,2000-09-30,2000,FS,C,D,STD,KLAMATH FIRST BANCORP INC,USD,I,
061394,2000-06-30,2000,INDL,C,D,STD,SOUTHERN BANC CO INC,USD,A,www.sobanco.com
061394,2000-06-30,2000,FS,C,D,STD,SOUTHERN BANC CO INC,USD,A,www.sobanco.com
061396,2000-12-31,2000,INDL,C,D,STD,ESS TECHNOLOGY INC,USD,I,www.esstech.com
061397,2000-01-31,1999,INDL,C,D,STD,GADZOOKS INC,USD,I,
061398,2000-06-30,2000,INDL,C,D,STD,LECROY CORP,USD,I,www.teledynelecroy.com
061399,2000-06-30,2000,INDL,C,D,STD,MYRIAD GENETICS INC,USD,A,myriad.com
061400,2000-08-31,2000,INDL,C,D,STD,IMPRESO INC,USD,I,www.tstimpreso.com
061401,2000-05-31,1999,INDL,C,D,STD,VERITY INC,USD,I,
061402,2000-12-31,2000,INDL,C,D,STD,VODAVI TECHNOLOGY INC,USD,I,
061403,2000-12-31,2000,INDL,C,D,STD,WORLD AIR HOLDINGS INC,USD,I,
061404,2000-09-30,2000,INDL,C,D,STD,CENTRAL PARKING CORP,USD,I,
061405,2000-05-31,1999,INDL,C,D,STD,SPEEDFAM-IPEC INC,USD,I,
061406,2000-12-31,2000,INDL,C,D,STD,RENAISSANCERE HOLDINGS LTD,USD,A,www.renre.com
061407,2000-12-31,2000,INDL,C,D,STD,APAC CUSTOMER SERVICES INC,USD,I,www.egscorp.com
061408,2000-12-31,2000,INDL,C,D,STD,HANOVER INSURANCE GROUP INC,USD,A,www.hanover.com
061408,2000-12-31,2000,FS,C,D,STD,HANOVER INSURANCE GROUP INC,USD,A,www.hanover.com
061409,2000-12-31,2000,INDL,C,D,STD,DIAMOND OFFSHRE DRILLING INC,USD,A,www.diamondoffshore.com
061410,2000-09-30,2000,INDL,C,D,STD,ELANTEC SEMICONDUCTOR INC,USD,I,
061411,2000-12-31,2000,INDL,C,D,STD,MORO CORP,USD,I,www.morocorp.com
061414,2000-12-31,2000,INDL,C,D,STD,SONUS PHARMACEUTICALS INC,USD,I,
061417,2000-12-31,2000,INDL,C,D,STD,BROOKLYN CHEESECAKE & -OLD,USD,I,
061418,2000-09-30,2000,INDL,C,D,STD,RCI HOSPITALITY HLDGS INC,USD,A,www.rcihospitality.com
061419,2000-06-30,2000,INDL,C,D,STD,TAMINO MINERALS INC,USD,A,taminominerals.ca
061420,2000-12-31,2000,INDL,C,D,STD,POOL CORP,USD,A,www.poolcorp.com
061421,2000-12-31,2000,INDL,C,D,STD,AMERICAN COIN MERCHNDSNG INC,USD,I,
061423,2000-10-31,2000,INDL,C,D,STD,ADASTRA MINERALS INC,CAD,I,
061425,2000-12-31,2000,INDL,C,D,STD,MEADOW VALLEY CORP,USD,I,
061427,2000-04-30,1999,INDL,C,D,STD,ADE CORP/MA,USD,I,
061429,2000-12-31,2000,INDL,C,D,STD,HCI DIRECT INC,USD,I,www.silkies.com
061430,2000-12-31,2000,INDL,C,D,STD,ARV ASSISTED LIVING INC,USD,I,
061432,2000-12-31,2000,INDL,C,D,STD,CRS ROBOTICS CORP,CAD,I,
061433,2000-12-31,2000,INDL,C,D,STD,GLIATECH INC,USD,I,
061435,2000-03-31,1999,INDL,C,D,STD,COLLABRX INC,USD,I,
061437,2000-12-31,2000,INDL,C,D,STD,DE RIGO SPA  -ADR,USD,I,www.derigo.com
061439,2000-12-31,2000,INDL,C,D,STD,RADISYS CORP,USD,I,www.radisys.com
061440,2000-12-31,2000,INDL,C,D,STD,KONINKLIJKE KPN NV,USD,A,www.kpn.com
061441,2000-12-31,2000,INDL,C,D,STD,HEARST-ARGYLE TELEVISION,USD,I,www.hearsttelevision.com/
061442,2000-12-31,2000,INDL,C,D,STD,BOSTONFED BANCORP INC,USD,I,
061442,2000-12-31,2000,FS,C,D,STD,BOSTONFED BANCORP INC,USD,I,
061444,2000-12-31,2000,INDL,C,D,STD,IMPERIAL CAPITAL BANCORP INC,USD,I,
061444,2000-12-31,2000,FS,C,D,STD,IMPERIAL CAPITAL BANCORP INC,USD,I,
061445,2000-01-31,1999,INDL,C,D,STD,INTIMATE BRANDS INC  -CL A,USD,I,
061446,2000-12-31,2000,INDL,C,D,STD,JERRYS FAMOUS DELI INC,USD,I,www.jerrysdeli.com
061448,2000-06-30,2000,INDL,C,D,STD,PHARMACYCLICS INC,USD,I,www.pharmacyclics.com
061449,2000-12-31,2000,INDL,C,D,STD,GABELLI CONV & INCOME SEC FD,USD,A,www.gabelli.com
061452,2000-12-31,2000,INDL,C,D,STD,CREDICORP LTD,USD,A,www.grupocredicorp.com
061452,2000-12-31,2000,FS,C,D,STD,CREDICORP LTD,USD,A,www.grupocredicorp.com
061462,2000-12-31,2000,INDL,C,D,STD,SPECIALIZED HEALTH PRODUCTS,USD,I,
061471,2000-10-31,2000,INDL,C,D,STD,WESCAM INC,CAD,I,
061472,2000-03-31,1999,INDL,C,D,STD,WINFIELD CAPITAL CORP,USD,I,
061476,2000-12-31,2000,INDL,C,D,STD,DISC GRAPHICS INC,USD,I,www.discgraphics.com
061481,2000-06-30,2000,INDL,C,D,STD,PHAR-MOR INC,USD,I,
061483,2000-12-31,2000,INDL,C,D,STD,DAVITA INC,USD,A,www.davita.com
061484,2000-12-31,2000,INDL,C,D,STD,VANGUARD AIRLINES INC,USD,I,
061487,2000-12-31,2000,INDL,C,D,STD,BANNER CORP,USD,A,www.bannerbank.com
061487,2000-12-31,2000,FS,C,D,STD,BANNER CORP,USD,A,www.bannerbank.com
061489,2000-12-31,2000,INDL,C,D,STD,QWEST COMMUNICATION INTL INC,USD,I,
061490,2000-12-31,2000,INDL,C,D,STD,OPKO HEALTH INC,USD,A,www.opko.com
061494,2000-12-31,2000,INDL,C,D,STD,HENRY SCHEIN INC,USD,A,www.henryschein.com
061496,2000-12-31,2000,INDL,C,D,STD,MILESTONE SCIENTIFIC INC,USD,A,www.milestonescientific.com
061498,2000-06-30,2000,INDL,C,D,STD,HYPERION SOLUTIONS CORP,USD,I,
061513,2000-12-31,2000,INDL,C,D,STD,SANDISK CORP,USD,I,www.westerndigital.com/brand/sandisk
061516,2000-12-31,2000,INDL,C,D,STD,CVF TECHNOLOGIES CORP,USD,A,
061518,2000-12-31,2000,INDL,C,D,STD,INVESTORS FINANCIAL SVCS CP,USD,I,
061518,2000-12-31,2000,FS,C,D,STD,INVESTORS FINANCIAL SVCS CP,USD,I,
061519,2000-12-31,2000,INDL,C,D,STD,MATIV HOLDINGS INC,USD,A,www.mativ.com
061523,2000-12-31,2000,INDL,C,D,STD,A D A M INC,USD,I,www.adam.com
061527,2000-04-30,1999,INDL,C,D,STD,MEDWAVE INC,USD,I,
